STN,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,A,B,C,D,E,F
699604,03145,20130719,93.3,24,67.0,24,1008.0,22,1000.6,24,10.0,24,13.5,24,22.0,26.0,111.0,84.9,0.00G,999.9,000000
699604,03145,20130720,88.3,24,69.1,24,1008.0,24,1000.7,24,10.0,24,8.4,24,15.0,999.9,99.0,80.1,0.00G,999.9,010000
699604,03145,20130721,86.0,24,69.7,24,1008.0,21,1000.6,24,9.4,24,9.7,24,19.0,22.0,98.1,75.2,0.00G,999.9,010010
699604,03145,20130722,86.9,24,69.8,24,1010.5,23,1003.0,24,9.8,24,4.1,24,8.9,15.9,98.1,75.9,0.47G,999.9,000000
699604,03145,20130723,90.1,24,68.2,24,1010.5,24,1003.1,24,9.9,24,5.4,24,12.0,999.9,102.9,79.0,0.00G,999.9,000000
699604,03145,20130724,94.7,24,61.9,24,1008.4,24,1001.1,24,10.0,24,5.5,24,8.9,999.9,107.1,82.0,0.00G,999.9,000000
699604,03145,20130725,92.3,24,63.6,24,1008.6,22,1001.5,24,9.7,24,6.5,24,13.0,15.0,107.1,82.9,0.00G,999.9,010010
699604,03145,20130726,95.8,24,62.3,24,1011.8,24,1004.5,24,10.0,24,4.6,24,8.9,15.9,107.1,82.9,0.00G,999.9,000000
699604,03145,20130727,97.0,24,58.4,24,1010.0,24,1002.7,24,10.0,24,5.9,24,8.9,999.9,108.0,88.0,0.00G,999.9,000000
699604,03145,20130728,97.3,24,51.7,24,1005.9,24,998.6,24,10.0,24,5.1,24,14.0,19.0,109.0,86.0,0.00G,999.9,000000
699604,03145,20130729,94.8,24,47.5,24,1007.6,24,1000.2,24,10.0,24,6.5,24,11.1,18.1,109.0,81.0,0.00G,999.9,000000
699604,03145,20130730,95.7,24,53.8,24,1011.7,24,1004.4,24,10.0,24,11.8,24,15.9,19.0,107.1,81.0,0.00G,999.9,000000
699604,03145,20130731,95.3,24,50.9,24,1011.6,24,1004.3,24,10.0,24,4.4,24,9.9,999.9,109.9,84.9,0.00G,999.9,000000
699604,03145,20130801,98.0,24,44.8,24,1008.4,24,1001.1,24,10.0,24,7.1,24,21.0,26.0,109.9,84.0,0.00G,999.9,000000
699604,03145,20130802,93.7,24,51.3,24,1007.2,24,999.9,24,10.0,24,7.8,24,13.0,14.0,109.9,82.0,0.00G,999.9,000000
699604,03145,20130803,93.3,24,44.7,24,1008.5,24,1001.2,24,10.0,24,7.2,24,14.0,15.9,108.0,77.0,0.00G,999.9,000000
699604,03145,20130804,93.5,24,41.9,24,1008.8,24,1001.5,24,10.0,24,5.8,24,12.0,15.0,109.0,77.0,0.00G,999.9,000000
699604,03145,20130805,92.4,24,50.6,23,1009.4,24,1002.1,24,10.0,24,9.1,24,18.1,24.1,109.0,80.1,0.00G,999.9,000000
699604,03145,20130806,92.4,24,58.7,24,1010.1,24,1002.8,24,10.0,24,9.2,24,14.0,21.0,104.0,80.1,0.00G,999.9,000000
699604,03145,20130807,92.3,24,51.9,23,1010.6,24,1003.3,24,10.0,24,5.0,24,12.0,14.0,107.1,80.1,0.00G,999.9,000000
699604,03145,20130808,93.3,24,36.1,24,1008.8,24,1001.5,24,10.0,24,5.1,24,8.9,999.9,108.0,77.0,0.00G,999.9,000000
699604,03145,20130809,92.9,24,34.6,24,1007.1,24,999.8,24,10.0,24,4.7,24,8.9,999.9,108.0,77.0,0.00G,999.9,000000
699604,03145,20130810,91.4,24,46.7,24,1009.0,24,1001.8,21,10.0,24,6.5,24,13.0,20.0,107.1,75.9,0.00G,999.9,000000
699604,03145,20130811,90.1,24,36.5,24,1009.4,24,1002.1,24,10.0,24,4.2,24,11.1,999.9,105.1,75.0,0.00G,999.9,000000
699604,03145,20130812,90.1,24,43.9,24,1008.0,24,1000.7,24,10.0,24,3.3,24,8.9,999.9,106.0,75.0,0.00G,999.9,000000
699604,03145,20130813,92.0,24,42.1,24,1009.0,24,1001.8,23,10.0,24,5.4,24,15.0,17.1,106.0,75.9,0.00G,999.9,000000
699604,03145,20130814,92.0,24,57.3,24,1008.7,24,1001.4,24,10.0,24,4.5,24,9.9,999.9,108.0,75.9,0.00G,999.9,000000
699604,03145,20130815,97.9,24,55.0,24,1008.2,24,1000.8,24,10.0,24,6.2,24,12.0,999.9,111.0,77.0,0.00G,999.9,000000
699604,03145,20130816,99.2,24,58.5,24,1008.0,24,1000.7,24,10.0,24,4.1,24,8.0,14.0,111.9,87.1,0.00G,999.9,000000
699604,03145,20130817,99.6,24,56.1,24,1007.9,24,1000.6,24,10.0,24,6.0,24,13.0,999.9,111.9,87.1,0.00G,999.9,000000
699604,03145,20130818,100.9,24,54.0,24,1006.7,24,999.4,24,9.9,24,7.4,24,18.1,26.0,111.9,87.1,0.00G,999.9,000000
699604,03145,20130819,99.2,24,56.9,24,1007.7,24,1000.4,24,10.0,24,6.9,24,12.0,999.9,111.9,91.0,0.00G,999.9,000000
699604,03145,20130820,97.1,24,53.7,24,1006.9,24,999.6,24,10.0,24,4.3,24,9.9,999.9,111.0,84.0,0.00G,999.9,000000
699604,03145,20130821,99.2,24,55.9,24,1007.3,24,1000.0,24,10.0,24,5.7,24,14.0,999.9,111.0,84.0,0.00G,999.9,000000
699604,03145,20130822,95.6,24,67.8,24,1008.2,18,1000.9,24,10.0,24,10.0,24,17.1,999.9,111.0,87.1,0.00G,999.9,010010
699604,03145,20130823,89.7,24,66.1,24,1007.3,19,1000.1,24,9.4,24,9.8,24,32.1,41.0,107.1,79.0,0.00G,999.9,010010
699604,03145,20130824,92.1,24,67.3,24,1007.0,23,999.7,24,10.0,24,11.2,24,19.0,22.9,104.0,81.0,0.00G,999.9,010010
699604,03145,20130825,83.1,24,69.9,24,1011.4,21,1003.8,24,9.7,24,6.5,24,20.0,27.0,100.0,77.0,0.02G,999.9,010010
699604,03145,20130826,83.9,24,68.0,24,1011.6,24,1004.1,24,10.0,24,7.8,24,14.0,19.0,97.0,75.0,0.00G,999.9,010000
699604,03145,20130827,90.0,24,66.8,24,1007.8,24,1000.4,24,10.0,24,6.0,24,14.0,999.9,102.9,75.0,0.00G,999.9,000000
699604,03145,20130828,95.0,24,66.7,24,1005.8,24,998.5,24,10.0,24,4.2,24,8.9,14.0,107.1,81.0,0.00G,999.9,000000
699604,03145,20130829,86.4,24,71.0,24,1012.1,22,1004.2,24,9.3,24,11.2,24,22.9,28.0,107.1,78.1,0.09G,999.9,010010
699604,03145,20130830,86.3,24,72.9,24,1013.9,24,1006.5,24,10.0,24,3.7,24,7.0,999.9,97.0,78.1,0.11G,999.9,010000
699604,03145,20130831,92.7,24,68.0,24,1010.9,24,1003.6,24,10.0,24,2.7,24,11.1,999.9,102.9,82.9,0.00G,999.9,000000
699604,03145,20130901,94.0,24,63.3,24,1008.6,23,1001.3,24,9.8,24,5.6,24,18.1,28.0,107.1,84.0,0.00G,999.9,000000
699604,03145,20130902,96.3,24,63.5,24,1007.6,23,1000.1,24,10.0,24,4.7,24,11.1,999.9,107.1,84.0,0.00G,999.9,000000
699604,03145,20130903,93.7,24,63.0,24,1007.9,23,1000.6,24,10.0,24,5.9,24,20.0,24.1,109.0,84.9,0.00G,999.9,000000
699604,03145,20130904,94.7,24,64.0,24,1008.7,23,1001.4,24,9.9,24,8.0,24,20.0,25.1,109.0,82.9,0.00G,999.9,010010
699604,03145,20130905,91.8,24,64.9,24,1008.4,24,1001.0,24,10.0,24,3.6,24,13.0,999.9,109.9,82.0,0.02G,999.9,010000
699604,03145,20130906,96.2,24,59.9,24,1007.6,23,1000.2,24,10.0,24,6.4,24,14.0,999.9,109.9,82.0,0.00G,999.9,000000
699604,03145,20130907,87.7,24,63.7,24,1010.1,22,1002.4,24,9.2,24,7.7,24,26.0,35.9,107.1,82.0,0.01G,999.9,010010
699604,03145,20130908,88.2,24,64.7,24,1007.8,24,1000.4,24,10.0,24,5.0,24,14.0,999.9,100.9,78.1,0.00G,999.9,000000
699604,03145,20130909,87.8,24,64.0,24,1005.2,22,997.9,24,9.9,24,6.5,24,15.9,22.0,99.0,81.0,0.00G,999.9,010010
699604,03145,20130910,80.0,24,66.9,24,1007.8,20,1000.0,24,9.5,24,6.3,24,21.0,28.0,100.9,73.0,0.48G,999.9,010010
699604,03145,20130911,86.5,24,67.5,24,1009.8,24,1002.4,24,10.0,24,6.1,24,8.0,999.9,98.1,73.0,0.14G,999.9,000000
699604,03145,20130912,90.5,24,60.6,24,1008.6,24,1001.3,24,10.0,24,4.0,24,9.9,999.9,102.9,78.1,0.00G,999.9,000000
699604,03145,20130913,92.2,24,54.1,24,1004.5,24,997.2,24,9.0,24,3.7,24,9.9,14.0,106.0,79.0,0.00G,999.9,000000
699604,03145,20130914,94.6,24,50.6,24,1001.5,24,994.3,24,10.0,23,3.6,24,7.0,999.9,108.0,79.0,0.00G,999.9,000000
699604,03145,20130915,95.8,24,52.1,24,1002.5,24,995.3,24,10.0,24,3.6,24,8.0,999.9,109.0,82.0,0.00G,999.9,000000
699604,03145,20130916,97.0,24,48.6,24,1004.0,24,996.8,24,10.0,24,2.9,24,8.0,15.0,111.0,82.0,0.00G,999.9,000000
699604,03145,20130917,95.9,24,44.7,24,1003.0,24,995.7,24,10.0,24,3.4,24,11.1,999.9,111.0,80.1,0.00G,999.9,000000
699604,03145,20130918,89.7,24,49.0,24,1002.0,24,994.7,24,10.0,24,4.5,24,12.0,999.9,109.0,73.9,0.00G,999.9,000000
699604,03145,20130919,86.6,24,46.5,24,1004.0,24,996.6,24,10.0,24,4.3,24,15.0,999.9,100.9,73.9,0.00G,999.9,000000
699604,03145,20130920,88.5,24,55.5,24,1005.1,24,997.7,24,10.0,24,4.1,24,8.9,999.9,102.9,73.9,0.00G,999.9,000000
699604,03145,20130921,88.7,24,58.3,24,1005.2,24,997.9,24,10.0,24,7.9,24,15.0,25.1,102.9,75.0,0.00G,999.9,000000
699604,03145,20130922,82.0,24,41.4,24,1004.4,24,997.0,24,9.0,24,9.8,24,15.9,22.0,102.0,70.0,0.00G,999.9,000000
699604,03145,20130923,82.4,24,30.2,24,1007.8,24,1000.3,24,10.0,24,5.2,24,9.9,15.0,96.1,69.1,0.00G,999.9,000000
699604,03145,20130924,86.1,24,43.3,24,1009.6,24,1002.1,24,8.3,24,2.5,24,6.0,999.9,111.7,69.1,0.00G,999.9,000000
699604,03145,20130925,83.4,24,52.1,24,1006.9,13,998.2,24,8.4,24,4.8,24,12.0,15.9,96.1,71.1,0.00G,999.9,000000
699604,03145,20130926,80.6,24,30.3,24,1003.2,23,995.7,24,10.0,24,8.8,24,15.0,19.0,97.0,71.1,0.00G,999.9,000000
699604,03145,20130927,76.0,24,32.0,24,1009.7,24,1002.2,24,10.0,24,10.1,24,17.1,26.0,87.1,66.0,0.00G,999.9,000000
699604,03145,20130928,78.4,24,24.7,24,1013.9,24,1006.4,24,10.0,24,4.8,24,12.0,999.9,93.0,64.9,0.00G,999.9,000000
699604,03145,20130929,81.5,24,28.0,24,1014.5,24,1007.0,24,10.0,24,3.3,24,6.0,999.9,97.0,62.1,0.00G,999.9,000000
699604,03145,20130930,81.9,24,37.6,24,1011.7,24,1004.2,24,10.0,24,2.8,24,6.0,999.9,97.0,66.0,0.00G,999.9,000000
699604,03145,20131001,81.3,24,47.3,24,1009.5,24,1002.1,24,10.0,24,5.2,24,8.9,15.0,97.0,64.9,0.00G,999.9,000000
699604,03145,20131002,82.0,24,49.4,24,1009.2,24,1001.9,24,10.0,24,6.5,24,13.0,18.1,97.0,64.9,0.00G,999.9,000000
699604,03145,20131003,81.1,24,51.2,24,1007.2,24,999.8,24,10.0,24,4.7,24,9.9,999.9,96.1,70.0,0.00G,999.9,000000
699604,03145,20131004,80.0,24,23.8,24,1010.1,24,1002.6,24,9.8,24,11.9,24,22.0,29.9,95.0,71.1,0.00G,999.9,000000
699604,03145,20131005,76.7,24,17.5,24,1017.9,24,1010.4,24,10.0,24,11.2,24,15.9,22.0,88.0,68.0,0.00G,999.9,000000
699604,03145,20131006,78.8,24,18.3,24,1017.2,24,1009.7,24,10.0,24,6.3,24,13.0,17.1,93.9,64.9,0.00G,999.9,000000
699604,03145,20131007,79.2,24,20.6,24,1012.7,22,1005.2,24,10.0,24,3.5,24,8.0,999.9,95.0,64.9,0.00G,999.9,000000
699604,03145,20131008,77.5,24,33.0,24,1008.6,24,1001.2,24,10.0,24,2.9,24,9.9,999.9,95.0,61.0,0.00G,999.9,000000
699604,03145,20131009,74.0,24,41.3,24,1005.0,24,997.6,24,9.8,24,9.4,24,17.1,28.0,93.0,61.0,0.00G,999.9,000000
699604,03145,20131010,66.9,24,39.0,24,1010.0,24,1002.5,24,9.9,24,7.8,24,13.0,21.0,81.0,59.0,0.00G,999.9,000000
699604,03145,20131011,69.1,24,35.9,24,1014.0,24,1006.4,24,10.0,24,2.2,24,6.0,999.9,82.9,57.0,0.00G,999.9,000000
699604,03145,20131012,72.6,24,37.1,24,1011.7,24,1004.2,24,10.0,24,3.1,24,7.0,999.9,88.0,57.0,0.00G,999.9,000000
699604,03145,20131013,73.9,24,41.8,24,1010.8,24,1003.2,24,10.0,24,5.0,24,11.1,999.9,89.1,59.0,0.00G,999.9,000000
699604,03145,20131014,75.2,24,36.7,24,1013.4,24,1005.9,24,10.0,24,6.4,24,15.0,20.0,89.1,62.1,0.00G,999.9,000000
699604,03145,20131015,74.9,24,27.6,24,1012.6,24,1005.1,24,10.0,24,6.0,24,12.0,19.0,88.0,60.1,0.00G,999.9,000000
699604,03145,20131016,74.6,24,24.1,24,1015.3,24,1007.7,24,10.0,24,7.8,24,14.0,22.0,87.1,60.1,0.00G,999.9,000000
699604,03145,20131017,71.7,24,26.2,24,1014.8,24,1007.3,24,10.0,24,2.7,24,8.0,999.9,88.0,54.0,0.00G,999.9,000000
699604,03145,20131018,72.6,24,24.7,24,1012.9,24,1005.3,24,10.0,24,3.3,24,11.1,999.9,90.0,54.0,0.00G,999.9,000000
699604,03145,20131019,75.5,24,24.9,24,1013.8,24,1006.2,24,10.0,24,4.2,24,8.9,999.9,93.0,55.9,0.00G,999.9,000000
699604,03145,20131020,74.0,24,27.1,24,1011.7,24,1004.2,24,10.0,24,1.8,24,5.1,999.9,93.0,57.0,0.00G,999.9,000000
699604,03145,20131021,74.1,24,33.6,24,1011.2,24,1003.7,24,10.0,24,2.3,24,6.0,999.9,93.0,57.0,0.00G,999.9,000000
699604,03145,20131022,75.3,24,32.4,24,1012.7,24,1005.2,24,10.0,24,4.4,24,13.0,999.9,93.9,60.1,0.00G,999.9,000000
699604,03145,20131023,76.0,24,30.0,24,1009.8,24,1002.3,24,10.0,24,3.3,24,11.1,999.9,93.9,57.9,0.00G,999.9,000000
699604,03145,20131024,75.9,24,37.2,24,1010.0,24,1002.5,24,10.0,24,2.3,24,7.0,999.9,91.9,57.9,0.00G,999.9,000000
699604,03145,20131025,74.3,24,45.8,24,1014.0,24,1006.4,24,10.0,24,1.7,24,7.0,999.9,91.0,60.1,0.00G,999.9,000000
699604,03145,20131026,76.1,24,35.8,24,1015.1,24,1007.6,24,10.0,24,3.5,24,11.1,999.9,93.0,60.1,0.00G,999.9,000000
699604,03145,20131027,76.4,24,36.6,24,1010.9,24,1003.4,24,10.0,24,2.4,24,6.0,999.9,93.0,62.1,0.00G,999.9,000000
699604,03145,20131028,74.2,24,42.6,24,1006.9,24,999.4,24,10.0,24,6.1,24,14.0,999.9,93.0,62.1,0.00G,999.9,000000
699604,03145,20131029,67.6,24,41.5,24,1011.1,24,1003.6,24,9.7,24,8.8,24,17.1,22.9,84.9,59.0,0.00G,999.9,000000
699604,03145,20131030,65.2,24,36.5,24,1014.1,24,1006.5,24,10.0,24,4.6,24,8.9,999.9,77.0,55.0,0.00G,999.9,000000
699604,03145,20131031,65.7,24,31.0,24,1017.0,24,1009.4,24,10.0,24,4.2,24,9.9,999.9,80.1,52.0,0.00G,999.9,000000
699604,03145,20131101,67.9,24,28.8,24,1017.6,24,1010.0,24,10.0,24,4.0,24,8.0,999.9,84.0,52.0,0.00G,999.9,000000
699604,03145,20131102,69.4,24,30.4,24,1013.8,24,1006.3,24,10.0,24,3.5,24,8.9,999.9,84.9,53.1,0.00G,999.9,000000
699604,03145,20131103,69.1,24,31.0,24,1008.9,24,1001.4,24,10.0,24,2.6,24,7.0,999.9,84.9,54.0,0.00G,999.9,000000
699604,03145,20131104,67.3,24,37.6,24,1006.3,23,998.8,24,10.0,24,3.3,24,11.1,18.1,84.9,54.0,0.00G,999.9,000000
699604,03145,20131105,68.0,24,25.2,24,1013.0,24,1005.5,24,10.0,24,11.0,24,18.1,24.1,80.1,54.0,0.00G,999.9,000000
699604,03145,20131106,66.7,24,13.4,24,1021.6,24,1014.0,24,10.0,24,8.7,24,13.0,999.9,79.0,57.9,0.00G,999.9,000000
699604,03145,20131107,69.0,24,14.3,24,1019.8,24,1012.2,24,10.0,24,5.4,24,8.0,999.9,84.9,54.0,0.00G,999.9,000000
699604,03145,20131108,69.3,24,22.2,24,1015.3,24,1007.8,24,10.0,24,3.1,24,8.0,999.9,84.9,54.0,0.00G,999.9,000000
699604,03145,20131109,67.3,24,29.7,24,1015.1,24,1007.6,24,10.0,24,1.8,24,6.0,999.9,84.0,53.1,0.00G,999.9,000000
699604,03145,20131110,68.5,24,31.8,24,1016.8,24,1009.2,24,10.0,24,3.1,24,6.0,999.9,86.0,53.1,0.00G,999.9,000000
699604,03145,20131111,72.0,24,31.0,24,1015.8,24,1008.2,24,10.0,18,3.3,24,8.9,999.9,90.0,55.0,0.00G,999.9,000000
699604,03145,20131112,76.8,24,27.7,24,1017.0,24,1009.5,24,10.0,24,6.0,24,12.0,999.9,91.9,55.9,0.00G,999.9,000000
699604,03145,20131113,79.9,24,31.1,24,1015.6,24,1008.1,24,10.0,24,7.3,24,12.0,999.9,91.9,64.0,0.00G,999.9,000000
699604,03145,20131114,74.8,24,37.1,24,1012.7,24,1005.2,24,10.0,24,4.0,24,11.1,999.9,91.0,62.1,0.00G,999.9,000000
699604,03145,20131115,74.3,24,45.5,24,1004.5,24,997.1,24,9.8,24,9.7,24,17.1,20.0,88.0,62.1,0.00G,999.9,000000
699604,03145,20131116,64.9,24,40.3,24,1005.9,24,998.4,24,10.0,24,4.5,24,12.0,999.9,88.0,54.0,0.00G,999.9,000000
699604,03145,20131117,63.9,24,41.7,24,1012.9,24,1005.3,24,10.0,24,3.6,24,7.0,999.9,75.0,54.0,0.00G,999.9,000000
699604,03145,20131118,66.1,24,44.5,24,1016.5,24,1008.9,24,10.0,24,2.3,24,8.0,999.9,80.1,54.0,0.00G,999.9,000000
699604,03145,20131119,65.5,24,45.3,24,1013.8,24,1006.2,24,10.0,24,3.2,24,8.0,999.9,80.1,53.1,0.00G,999.9,000000
699604,03145,20131120,65.5,24,44.6,24,1010.4,24,1002.9,24,10.0,24,3.1,24,7.0,999.9,77.0,53.1,0.00G,999.9,000000
699604,03145,20131121,66.1,24,52.0,24,1010.2,24,1002.7,24,10.0,24,4.9,24,8.9,999.9,77.0,57.0,0.00G,999.9,000000
699604,03145,20131122,59.9,24,53.2,24,1010.6,15,1003.0,24,8.4,24,7.3,24,15.0,18.1,75.9,55.0,0.35G,999.9,010010
699604,03145,20131123,55.1,24,48.1,24,1015.1,21,1007.6,24,9.0,24,8.3,24,12.0,999.9,62.1,52.0,0.65G,999.9,010000
699604,03145,20131124,58.1,24,45.6,24,1019.4,24,1011.6,24,10.0,24,6.2,24,11.1,999.9,66.0,53.1,0.00G,999.9,000000
699604,03145,20131125,58.6,24,43.3,24,1021.7,24,1014.0,24,9.9,24,4.3,24,13.0,19.0,71.1,48.9,0.00G,999.9,000000
699604,03145,20131126,59.9,24,43.5,24,1022.4,24,1014.6,24,10.0,24,5.4,24,8.9,999.9,73.0,48.9,0.00G,999.9,000000
699604,03145,20131127,62.2,24,39.3,24,1017.2,23,1009.6,24,10.0,24,8.5,24,12.0,18.1,73.0,51.1,0.00G,999.9,000000
699604,03145,20131128,60.8,24,36.3,24,1014.4,24,1006.8,24,10.0,24,5.9,24,13.0,999.9,73.0,51.1,0.00G,999.9,000000
699604,03145,20131129,61.0,24,41.2,24,1018.2,24,1010.6,24,10.0,24,3.4,24,8.0,999.9,73.0,51.1,0.00G,999.9,000000
699604,03145,20131130,61.9,24,40.0,24,1020.1,24,1012.4,24,10.0,24,3.4,24,9.9,999.9,73.9,50.0,0.00G,999.9,000000
699604,03145,20131201,63.8,24,37.8,24,1020.7,24,1013.1,24,10.0,23,5.8,24,12.0,999.9,75.0,50.0,0.00G,999.9,000000
699604,03145,20131202,63.0,24,35.9,24,1018.2,24,1010.6,24,10.0,12,4.6,24,8.9,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20131203,64.0,24,40.4,24,1008.8,24,1001.2,24,10.0,24,5.5,24,13.0,999.9,77.0,50.0,0.00G,999.9,000000
699604,03145,20131204,62.2,24,40.2,24,1007.7,24,1000.2,24,10.0,24,8.5,24,14.0,21.0,77.0,52.0,0.00G,999.9,000000
699604,03145,20131205,51.8,24,19.4,24,1015.2,24,1007.5,24,10.0,24,6.4,24,11.1,999.9,64.0,44.1,0.00G,999.9,000000
699604,03145,20131206,51.1,24,20.5,24,1019.8,24,1012.1,24,10.0,24,6.2,24,9.9,999.9,61.0,43.0,0.00G,999.9,000000
699604,03145,20131207,51.4,24,29.4,24,1018.0,24,1010.3,24,10.0,24,3.4,24,12.0,999.9,63.0,42.1,0.00G,999.9,000000
699604,03145,20131208,54.2,24,25.4,24,1017.9,24,1010.2,24,10.0,24,9.0,24,17.1,999.9,63.0,42.1,0.00G,999.9,000000
699604,03145,20131209,48.4,24,7.3,24,1024.5,24,1016.7,24,10.0,24,10.6,24,22.0,28.9,59.0,39.0,0.00G,999.9,000000
699604,03145,20131210,48.4,24,3.2,24,1026.4,24,1018.6,24,10.0,24,11.4,24,17.1,24.1,59.0,39.0,0.00G,999.9,000000
699604,03145,20131211,54.0,24,7.3,24,1021.8,24,1014.0,24,10.0,24,10.7,24,15.0,21.0,64.0,42.1,0.00G,999.9,000000
699604,03145,20131212,59.0,24,15.0,24,1021.0,24,1013.2,24,10.0,24,8.8,24,12.0,999.9,68.0,46.9,0.00G,999.9,000000
699604,03145,20131213,55.4,24,29.3,24,1020.0,24,1012.2,24,10.0,24,2.5,24,6.0,999.9,70.0,43.0,0.00G,999.9,000000
699604,03145,20131214,58.1,24,24.2,24,1023.5,23,1015.9,24,10.0,24,7.5,24,15.9,20.0,70.0,43.0,0.00G,999.9,000000
699604,03145,20131215,60.9,24,21.3,24,1025.2,24,1017.5,24,10.0,24,9.7,24,14.0,999.9,71.1,48.0,0.00G,999.9,000000
699604,03145,20131216,63.6,24,22.8,24,1021.3,23,1013.7,24,10.0,24,6.5,24,14.0,18.1,78.1,50.0,0.00G,999.9,000000
699604,03145,20131217,64.3,24,27.2,24,1020.0,24,1012.4,24,10.0,24,5.5,24,11.1,15.9,79.0,50.0,0.00I,999.9,000000
699604,03145,20131218,65.4,24,28.2,24,1014.7,23,1007.0,24,10.0,24,5.4,24,11.1,999.9,79.0,52.0,0.00G,999.9,000000
699604,03145,20131219,59.2,24,41.3,24,1007.0,23,999.4,24,9.8,24,5.2,24,15.9,999.9,75.0,48.0,0.00G,999.9,000000
699604,03145,20131220,57.7,24,40.8,24,1005.8,24,998.2,24,9.8,24,6.6,24,14.0,19.0,69.1,48.0,0.07G,999.9,010000
699604,03145,20131221,54.5,24,37.0,24,1011.0,24,1003.4,24,10.0,24,4.7,24,7.0,999.9,68.0,44.1,0.04G,999.9,000000
699604,03145,20131222,55.0,24,42.4,24,1019.1,24,1011.5,24,10.0,24,4.0,24,6.0,999.9,66.9,44.1,0.00G,999.9,000000
699604,03145,20131223,56.8,24,36.8,24,1025.5,24,1017.8,24,10.0,24,4.6,24,12.0,999.9,72.0,45.0,0.00G,999.9,000000
699604,03145,20131224,60.8,24,29.0,24,1022.9,24,1015.2,24,10.0,24,6.4,24,14.0,999.9,73.9,45.0,0.00G,999.9,000000
699604,03145,20131225,63.5,24,27.1,24,1022.0,24,1014.3,24,10.0,24,7.7,24,18.1,24.1,73.9,48.0,0.00G,999.9,000000
699604,03145,20131226,61.0,24,16.2,24,1022.0,24,1014.3,24,10.0,22,6.3,24,9.9,999.9,73.9,46.9,0.00G,999.9,000000
699604,03145,20131227,59.1,24,15.7,24,1020.9,24,1013.2,24,10.0,24,4.7,24,9.9,999.9,75.9,45.0,0.00G,999.9,000000
699604,03145,20131228,58.8,24,21.0,24,1016.8,24,1009.2,24,10.0,24,5.4,24,12.0,999.9,75.9,45.0,0.00G,999.9,000000
699604,03145,20131229,57.9,24,23.7,24,1016.1,24,1008.4,24,10.0,24,8.6,24,20.0,28.9,70.0,45.0,0.00G,999.9,000000
699604,03145,20131230,58.8,24,14.7,24,1021.9,24,1014.2,24,10.0,24,5.2,24,9.9,999.9,72.0,43.0,0.00G,999.9,000000
699604,03145,20131231,56.8,24,17.8,24,1021.8,24,1014.0,24,10.0,24,6.0,24,12.0,999.9,72.0,43.0,0.00G,999.9,000000
699604,03145,20140101,58.0,24,18.4,24,1019.3,24,1011.6,24,10.0,24,4.6,24,8.9,999.9,73.9,44.1,0.00G,999.9,000000
699604,03145,20140102,60.3,24,22.7,24,1019.1,24,1011.4,24,10.0,24,4.5,24,8.9,999.9,77.0,44.1,0.00G,999.9,000000
699604,03145,20140103,60.5,24,24.5,24,1015.6,24,1008.0,24,10.0,24,4.0,24,12.0,999.9,77.0,48.0,0.00G,999.9,000000
699604,03145,20140104,61.0,24,32.3,24,1013.2,24,1005.6,24,10.0,24,1.7,24,5.1,999.9,75.9,48.0,0.00G,999.9,000000
699604,03145,20140105,59.5,24,21.7,24,1018.5,24,1010.8,24,10.0,24,7.8,24,22.0,27.0,73.9,50.0,0.00G,999.9,000000
699604,03145,20140106,57.9,24,4.5,24,1023.0,24,1015.2,24,10.0,24,6.7,24,13.0,999.9,70.0,48.0,0.00G,999.9,000000
699604,03145,20140107,55.8,24,10.4,24,1020.0,24,1012.3,24,10.0,24,5.1,24,8.9,999.9,71.1,43.0,0.00G,999.9,000000
699604,03145,20140108,58.2,24,18.3,24,1017.3,24,1009.6,24,10.0,24,3.6,24,8.0,999.9,72.0,43.0,0.00G,999.9,000000
699604,03145,20140109,56.8,24,24.7,24,1016.3,24,1008.6,24,10.0,24,3.7,24,7.0,999.9,72.0,46.0,0.00G,999.9,000000
699604,03145,20140110,57.3,24,27.7,24,1017.1,24,1009.4,24,10.0,24,1.8,24,7.0,999.9,75.9,43.0,0.00G,999.9,000000
699604,03145,20140111,59.6,24,31.2,24,1019.2,24,1011.5,24,10.0,24,4.8,24,11.1,999.9,75.9,43.0,0.00G,999.9,000000
699604,03145,20140112,60.4,24,32.1,24,1016.2,24,1008.6,24,10.0,24,4.7,24,12.0,17.1,77.0,48.0,0.00G,999.9,000000
699604,03145,20140113,64.6,24,15.3,24,1023.9,24,1016.2,24,10.0,24,9.7,24,15.9,22.0,77.0,48.9,0.00G,999.9,000000
699604,03145,20140114,64.5,24,17.1,24,1025.3,24,1017.6,24,10.0,24,7.7,24,15.0,22.0,78.1,51.1,0.00G,999.9,000000
699604,03145,20140115,64.4,24,17.9,24,1023.9,24,1016.3,24,10.0,24,6.6,24,13.0,18.1,79.0,48.0,0.00G,999.9,000000
699604,03145,20140116,65.5,24,17.7,24,1020.1,24,1012.5,24,10.0,24,7.4,24,14.0,17.1,80.1,48.0,0.00G,999.9,000000
699604,03145,20140117,65.8,24,13.1,24,1019.0,24,1011.4,24,9.9,24,4.5,24,8.0,999.9,81.0,48.0,0.00G,999.9,000000
